Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Zornkost,2911,5,2,3,1,F46 - Jaddari,incense,davharral,coastal_desert,the_jadd,Same religion,desert_elf,Same culture,True,True,arid,no_winter,no_monsoon,keruhar_area,far_salahad_region,bulwar_superregion,africa
Lankost,2912,4,1,2,1,F46 - Jaddari,fish,davharral,coastal_desert,the_jadd,Same religion,desert_elf,Same culture,True,True,arid,no_winter,no_monsoon,keruhar_area,far_salahad_region,bulwar_superregion,africa
Davharral,2913,6,3,4,1,R03 - Davharral,ivory,davharral,coastal_desert,high_philosophy,Same religion,raghamidesh,Same culture,True,True,arid,no_winter,no_monsoon,keruhar_area,far_salahad_region,bulwar_superregion,africa
Verkal_Gulan,2914,25,8,7,9,F47 - Verkal Gulan,gold,middle_dwarovar,dwarven_hold_surface,ancestor_worship,Same religion,gold_dwarf,Same culture,True,False,temperate,no_winter,no_monsoon,verkal_gulan_area,middle_dwarovar_region,west_serpentspine_superregion,serpentspine
Heros_Vale,2915,6,1,2,2,F47 - Verkal Gulan,livestock,golden_highway,mountain,ancestor_worship,Same religion,gold_dwarf,Same culture,True,False,arid,no_winter,no_monsoon,gold_road_area,far_salahad_region,bulwar_superregion,africa
Deezim,2916,3,1,1,1,F48 - Siadan,incense,golden_highway,desert,the_hunt,Same religion,siadunan_harpy,Same culture,True,False,arid,no_winter,no_monsoon,gold_road_area,far_salahad_region,bulwar_superregion,africa
Orvee,2917,3,1,1,1,F50 - Mulen,wool,golden_highway,desert,the_hunt,Same religion,siadunan_harpy,Same culture,True,False,arid,no_winter,no_monsoon,gold_road_area,far_salahad_region,bulwar_superregion,africa
Wreengeesa,2918,3,2,1,1,F50 - Mulen,livestock,golden_highway,desert,the_hunt,Same religion,siadunan_harpy,Same culture,True,False,arid,no_winter,no_monsoon,mulen_pass_area,far_salahad_region,bulwar_superregion,africa
Sormseelzn,2919,3,1,1,1,F50 - Mulen,wool,golden_highway,desert,the_hunt,Same religion,siadunan_harpy,Same culture,True,False,arid,no_winter,no_monsoon,mulen_pass_area,far_salahad_region,bulwar_superregion,africa
Defeeesa,2920,3,1,1,1,F48 - Siadan,livestock,golden_highway,desert,the_hunt,Same religion,siadunan_harpy,Same culture,True,False,arid,no_winter,no_monsoon,siadans_nest_area,far_salahad_region,bulwar_superregion,africa
Endenn,2921,13,1,3,5,F50 - Mulen,gems,golden_highway,mountain,the_hunt,Same religion,siadunan_harpy,Same culture,True,False,temperate,mild_winter,no_monsoon,mulen_pass_area,far_salahad_region,bulwar_superregion,africa
Heenwreegpas,2922,9,1,1,4,F50 - Mulen,salt,golden_highway,mountain,the_hunt,Same religion,siadunan_harpy,Same culture,True,False,temperate,mild_winter,no_monsoon,mulen_pass_area,far_salahad_region,bulwar_superregion,africa
Edesukeru,2923,8,3,4,2,F46 - Jaddari,spices,davharral,coastal_desert,the_jadd,Same religion,desert_elf,Same culture,True,True,arid,no_winter,no_monsoon,keruhar_area,far_salahad_region,bulwar_superregion,africa
Kesud,2924,5,1,1,2,F29 - Zokka,incense,davharral,coastal_desert,xhazobkult,Same religion,east_sandfang_gnoll,Same culture,True,True,arid,no_winter,no_monsoon,arrtukerr_area,far_salahad_region,bulwar_superregion,africa
Daqalm,2925,3,1,1,1,F29 - Zokka,wool,davharral,coastal_desert,xhazobkult,Same religion,east_sandfang_gnoll,Same culture,True,True,arid,no_winter,no_monsoon,arrtukerr_area,far_salahad_region,bulwar_superregion,africa
Piruharran,2926,7,2,1,3,F46 - Jaddari,ivory,golden_highway,desert,the_jadd,Same religion,desert_elf,Same culture,True,False,arid,no_winter,no_monsoon,saranza_area,far_salahad_region,bulwar_superregion,africa
Shimlardu,2927,5,1,1,2,F46 - Jaddari,incense,golden_highway,desert,the_jadd,Same religion,desert_elf,Same culture,True,False,arid,no_winter,no_monsoon,saranza_area,far_salahad_region,bulwar_superregion,africa
Saranza,2928,5,2,1,2,F46 - Jaddari,livestock,golden_highway,desert,the_jadd,Same religion,desert_elf,Same culture,True,False,arid,no_winter,no_monsoon,saranza_area,far_salahad_region,bulwar_superregion,africa
Ardulib,2929,3,1,1,1,F46 - Jaddari,salt,golden_highway,desert,the_jadd,Same religion,desert_elf,Same culture,True,False,arid,no_winter,no_monsoon,saranza_area,far_salahad_region,bulwar_superregion,africa
Edenlil,2930,3,1,1,1,F46 - Jaddari,salt,golden_highway,desert,the_jadd,Same religion,desert_elf,Same culture,True,False,arid,no_winter,no_monsoon,saranza_area,far_salahad_region,bulwar_superregion,africa
Er-Natvir,2931,29,9,9,10,H75 - Railskulker,fungi,mountain_heart,dwarven_hold,goblinic_shamanism,Same religion,cave_goblin,Same culture,False,False,temperate,no_winter,no_monsoon,railyard_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dwarovrod_14,2932,4,1,2,1,None,unknown,mountain_heart,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,railyard_exchange_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dwarovrod_9,2933,4,1,2,1,None,unknown,westholds,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dwarovrod_7_9_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dwarovrod_12,2934,3,1,1,1,None,unknown,mountain_heart,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dwarovrod_10_12_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dwarovrod_2,2935,3,1,1,1,None,unknown,westholds,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dwarovrod_1_3_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dwarovrod_16,2937,3,1,1,1,None,unknown,mountain_heart,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dwarovrod_15_17_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Cobalt_Mines,2939,3,1,1,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,orlghelovar_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Rangers_Post,2940,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,orlghelovar_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Broken_Axe_Pass,2941,3,1,1,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,south_altar_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Shazstundihr,2942,11,6,5,3,None,unknown,serpentreach,dwarven_hold_surface,old_dookan,N/A,black_orc,N/A,False,False,temperate,normal_winter,no_monsoon,shazstundihr_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_3,2943,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,shazstundihr_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_4,2944,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,shazstundihr_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_5,2945,3,1,1,1,None,unknown,serpentreach,dwarven_road,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,shazstundihr_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_6,2946,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_6_8_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Greater_Mines,2947,4,1,2,1,None,unknown,serpentreach,cavern,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,arg_ordstun_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Diamond_Quarry,2948,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,arg_ordstun_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Buradforge,2949,3,1,1,1,None,unknown,serpentreach,cavern,kobold_dragon_cult,N/A,darkscale_kobold,N/A,False,False,temperate,no_winter,no_monsoon,buradforge_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Lesser_Mines,2950,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,arg_ordstun_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Chasm_of_Zarn,2951,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,zarn_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Zarnic_Breach,2952,3,1,1,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,zarn_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_1,2954,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_origin_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_2,2955,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_origin_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Nez_Argrod_1,2956,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_origin_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Nez_Argrod_2,2957,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_origin_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Hazabor_Quarry,2958,3,1,1,1,None,{,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,kings_caverns_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Rightful_Gorge,2959,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,kings_caverns_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Kings_Border,2960,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,kings_caverns_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Kekigs_Prototype,2961,3,1,1,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,stunad_skomdihr_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_7,2962,3,1,1,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_6_8_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Hul-Jorkad,2963,20,6,4,8,None,unknown,mountain_heart,dwarven_hold_surface,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,normal_winter,no_monsoon,jorkad_junction_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Arrowden,2964,4,1,2,1,H87 - Thieving Arrow,unknown,serpentreach,cavern,goblinic_shamanism,Same religion,cave_goblin,Same culture,False,False,temperate,no_winter,no_monsoon,thievesbane_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Thieves_Grave,2965,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,thievesbane_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Glogund_Cave,2966,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,thievesbane_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Stonecolumn,2967,3,1,1,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,thievesbane_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_10,2968,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_9_11_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_9,2969,4,1,2,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_9_11_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_11,2970,3,1,1,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_9_11_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Dead_Dwarf_Depths,2971,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,ovdal_lodhum_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Private_Nook,2972,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,ovdal_lodhum_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Ovdal_Lodhum,2973,11,5,7,2,H77 - Ovdal Lodhum,wine,serpentreach,dwarven_hold,ancestor_worship,Same religion,garnet_dwarf,Same culture,False,False,temperate,no_winter,no_monsoon,ovdal_lodhum_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Grogirs_Crack,2974,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,zaba_zoom_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Shroomcave,2975,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,shroomfissure_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Garnetheart,2976,3,1,1,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,ovdal_lodhum_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Caravans_Rest,2977,4,1,2,1,None,unknown,serpentreach,cavern,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,zaba_zoom_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Fissure_of_Zaba-zoom,2978,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,zaba_zoom_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_12,2979,4,1,2,1,None,unknown,serpentreach,dwarven_road,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,argrod_junction_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_13,2980,4,1,2,1,None,unknown,serpentreach,dwarven_road,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,argrod_junction_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Gorrod_1,2981,4,1,2,1,None,unknown,serpentreach,dwarven_road,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,argrod_junction_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Syrad_Cave,2982,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,zarn_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Red_Pass,2983,4,1,2,1,None,unknown,serpentreach,cavern,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,zaba_zoom_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_14,2984,3,1,1,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,argrod_14_16_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Argrod_15,2985,3,1,1,1,H71 - Blackbeard Cartel,unknown,serpentreach,dwarven_road,ancestor_worship,Same religion,silver_dwarf,Same culture,False,False,temperate,no_winter,no_monsoon,argrod_14_16_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Natvirod_1,2986,4,1,2,1,None,unknown,mountain_heart,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,railyard_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Nez_Argrod_3,2987,3,1,1,1,None,unknown,serpentreach,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,orlghelovar_area,serpentreach_region,west_serpentspine_superregion,serpentspine
Dagrinrod_3,2988,3,1,1,1,H75 - Railskulker,copper,mountain_heart,dwarven_road,goblinic_shamanism,Same religion,cave_goblin,Same culture,False,False,temperate,no_winter,no_monsoon,railyard_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_4,2989,4,1,2,1,None,unknown,mountain_heart,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_4_6_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_5,2990,3,1,1,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_4_6_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_6,2991,4,1,2,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_4_6_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_7,2992,4,1,2,1,None,unknown,kings_rock,dwarven_road,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_7_9_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_8,2993,3,1,1,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_7_9_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_9,2994,3,1,1,1,H70 - Company of Duran Blueshield,unknown,kings_rock,dwarven_road,dwarven_pantheon,Same religion,silver_dwarf,Same culture,False,False,temperate,no_winter,no_monsoon,dagrinrod_7_9_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Gurrukur,2995,3,1,1,1,H80 - Siegebreaker,unknown,westholds,cavern,great_dookan,Same religion,black_orc,Same culture,False,False,temperate,no_winter,no_monsoon,dwarfbreak_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_10,2996,4,1,2,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,orlazam_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_11,2997,3,1,1,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,orlazam_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_12,2998,3,1,1,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,orlazam_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_13,2999,3,1,1,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_13_15_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_14,3000,4,1,2,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_13_15_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_15,3001,3,1,1,1,None,unknown,kings_rock,dwarven_road,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,dagrinrod_13_15_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_16,3002,3,1,1,1,None,unknown,kings_rock,dwarven_road,goblinic_shamanism,N/A,cave_goblin,N/A,False,False,temperate,no_winter,no_monsoon,vazhatun_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Dagrinrod_17,3003,3,1,1,1,None,unknown,kings_rock,dwarven_road,old_dookan,N/A,black_orc,N/A,False,False,temperate,no_winter,no_monsoon,vazhatun_area,west_dwarovar_region,west_serpentspine_superregion,serpentspine
Elynaile,3004,12,5,6,3,I26 - Salla Elyn,silk,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,sawelear_area,west_deepwoods_region,deepwoods_superregion,europe
Prehnmas,3005,11,4,5,3,I26 - Salla Elyn,naval_supplies,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,sawallar_area,west_deepwoods_region,deepwoods_superregion,europe
Chylys,3006,14,4,4,5,I26 - Salla Elyn,wine,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,sawelear_area,west_deepwoods_region,deepwoods_superregion,europe
Corsmyraeth,3007,6,3,2,2,I35 - Brambleskinner,tropical_wood,deepwoods,ancient_forest,goblinic_shamanism,Same religion,forest_goblin,Same culture,True,False,temperate,no_winter,no_monsoon,sawallar_area,west_deepwoods_region,deepwoods_superregion,europe
Sawelahain,3008,6,3,2,2,I35 - Brambleskinner,fur,deepwoods,ancient_forest,goblinic_shamanism,Same religion,forest_goblin,Same culture,True,False,temperate,no_winter,no_monsoon,sawallar_area,west_deepwoods_region,deepwoods_superregion,europe
Kynprehn,3009,5,1,3,1,U12 - Oubbligschild Clan,livestock,deepwoods,ancient_forest,pactseeker,Same religion,forest_goblin,Same culture,True,False,temperate,no_winter,no_monsoon,cenag_area,west_deepwoods_region,deepwoods_superregion,europe
Cenarka,3010,6,2,2,2,U12 - Oubbligschild Clan,tropical_wood,deepwoods,ancient_forest,pactseeker,Same religion,forest_goblin,Same culture,True,False,temperate,no_winter,no_monsoon,cenag_area,west_deepwoods_region,deepwoods_superregion,europe
Swaile,3011,11,3,3,4,I29 - Salla Cenag,wool,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,ciranhofonn_area,west_deepwoods_region,deepwoods_superregion,europe
Hofonn,3012,10,4,4,3,I29 - Salla Cenag,cloth,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,ciranhofonn_area,west_deepwoods_region,deepwoods_superregion,europe
Freyhmyfel,3013,11,2,1,5,I41 - Sapchopper,tropical_wood,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,dennesayrn_area,west_deepwoods_region,deepwoods_superregion,europe
Tronnynde,3014,5,2,1,2,I41 - Sapchopper,tropical_wood,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,dennesayrn_area,west_deepwoods_region,deepwoods_superregion,europe
Tarodens,3015,6,2,2,2,I35 - Brambleskinner,livestock,deepwoods,ancient_forest,goblinic_shamanism,Same religion,forest_goblin,Same culture,True,False,temperate,no_winter,no_monsoon,drennen_area,west_deepwoods_region,deepwoods_superregion,europe
Ahainglan,3016,8,2,2,3,I41 - Sapchopper,fur,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,dennesayrn_area,west_deepwoods_region,deepwoods_superregion,europe
Drennethille,3017,13,4,3,5,I28 - Salla Drennen,cloth,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,drennen_area,west_deepwoods_region,deepwoods_superregion,europe
Clirypriah,3018,10,3,4,3,I27 - Salla Myna,wool,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,clirypriah_area,west_deepwoods_region,deepwoods_superregion,europe
Prehnryn,3019,6,2,2,2,I38 - Beasteater,tropical_wood,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,prehnryn_area,west_deepwoods_region,deepwoods_superregion,europe
Ciranmyna,3020,8,2,4,2,I27 - Salla Myna,gems,deepwoods,mountain,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,clirypriah_area,west_deepwoods_region,deepwoods_superregion,europe
Ddwfynaile,3021,9,4,3,3,I27 - Salla Myna,tropical_wood,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,clirypriah_area,west_deepwoods_region,deepwoods_superregion,europe
Cirantyrnn,3022,5,2,1,2,I38 - Beasteater,fur,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,prehnryn_area,west_deepwoods_region,deepwoods_superregion,europe
Syryuniad,3023,9,3,3,3,I39 - Blightseed,tropical_wood,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,fealmyraeth_area,east_deepwoods_region,deepwoods_superregion,europe
Taraile,3024,13,5,5,4,I30 - Salla Fealgarn,cloth,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,coryllann_area,east_deepwoods_region,deepwoods_superregion,europe
Coryllann,3025,8,3,2,3,I30 - Salla Fealgarn,tropical_wood,deepwoods,ancient_forest,fey_court,Same religion,wood_elf,Same culture,True,False,temperate,no_winter,no_monsoon,coryllann_area,east_deepwoods_region,deepwoods_superregion,europe
Sawelfeal,3026,8,2,2,3,I39 - Blightseed,livestock,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,fealmyraeth_area,east_deepwoods_region,deepwoods_superregion,europe
Scothalon,3027,9,2,3,3,I40 - Cursed Howl,livestock,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,scothalar_area,east_deepwoods_region,deepwoods_superregion,europe
Athian,3028,7,2,3,2,I40 - Cursed Howl,fur,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,scothaear_area,east_deepwoods_region,deepwoods_superregion,europe
Ciranear,3029,6,3,2,2,I40 - Cursed Howl,tropical_wood,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,scothaear_area,east_deepwoods_region,deepwoods_superregion,europe
Emmylscotha,3030,6,3,4,1,I40 - Cursed Howl,livestock,deepwoods,ancient_forest,great_dookan,Same religion,green_orc,Same culture,True,False,temperate,no_winter,no_monsoon,scothaear_area,east_deepwoods_region,deepwoods_superregion,europe
