Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Hebina,2598,3,1,1,1,None,unknown,james_bay,grasslands,totemism,N/A,blackfoot,N/A,False,False,temperate,severe_winter,no_monsoon,assiniboia_area,hudson_bay_region,north_america_superregion,north_america
Athabasca,2599,3,1,1,1,None,unknown,james_bay,marsh,totemism,N/A,chipewyan,N/A,False,False,temperate,severe_winter,no_monsoon,athabasca_area,hudson_bay_region,north_america_superregion,north_america
Nihithawak,2600,3,1,1,1,None,unknown,james_bay,marsh,totemism,N/A,chipewyan,N/A,False,False,temperate,severe_winter,no_monsoon,athabasca_area,hudson_bay_region,north_america_superregion,north_america
Danezaa,2601,4,1,2,1,None,unknown,james_bay,forest,totemism,N/A,athabascan,N/A,False,False,temperate,severe_winter,no_monsoon,athabasca_area,hudson_bay_region,north_america_superregion,north_america
Siksikawa,2602,3,1,1,1,BLA - Blackfoot,unknown,james_bay,grasslands,totemism,Same religion,blackfoot,Same culture,False,False,temperate,severe_winter,no_monsoon,prairies_area,hudson_bay_region,north_america_superregion,north_america
Sekani,2603,3,1,1,1,None,unknown,james_bay,forest,totemism,N/A,athabascan,N/A,False,False,temperate,severe_winter,no_monsoon,athabasca_area,hudson_bay_region,north_america_superregion,north_america
Dakelh,2604,4,1,2,1,None,unknown,california,mountain,totemism,N/A,athabascan,N/A,False,False,temperate,severe_winter,no_monsoon,interior_plateau_area,cascadia_region,north_america_superregion,north_america
Secwepemc,2605,4,1,2,1,None,unknown,california,mountain,totemism,N/A,athabascan,N/A,False,False,temperate,severe_winter,no_monsoon,interior_plateau_area,cascadia_region,north_america_superregion,north_america
Tsilhoqotin,2606,4,1,2,1,None,unknown,california,hills,totemism,N/A,athabascan,N/A,False,False,temperate,severe_winter,no_monsoon,interior_plateau_area,cascadia_region,north_america_superregion,north_america
Okanagan,2607,4,1,2,1,None,unknown,california,hills,totemism,N/A,salish,N/A,False,False,temperate,severe_winter,no_monsoon,interior_plateau_area,cascadia_region,north_america_superregion,north_america
Nisga'a,2609,3,1,1,1,None,unknown,california,mountain,totemism,N/A,chinook,N/A,False,True,temperate,severe_winter,no_monsoon,hecate_strait_area,cascadia_region,north_america_superregion,north_america
Heiltsuk,2610,4,2,2,1,None,unknown,california,mountain,totemism,N/A,salish,N/A,False,True,temperate,severe_winter,no_monsoon,straits_of_georgia_area,cascadia_region,north_america_superregion,north_america
Kodiak,2611,3,1,1,1,None,unknown,california,forest,totemism,N/A,aleutian,N/A,False,True,arctic,severe_winter,no_monsoon,alaska_area,cascadia_region,north_america_superregion,north_america
Eyak,2612,3,1,1,1,None,unknown,california,mountain,totemism,N/A,haida,N/A,False,True,arctic,severe_winter,no_monsoon,alaska_area,cascadia_region,north_america_superregion,north_america
Sitka,2613,3,1,1,1,None,unknown,california,mountain,totemism,N/A,haida,N/A,False,True,arctic,severe_winter,no_monsoon,east_alaska_area,cascadia_region,north_america_superregion,north_america
Cotoname,2614,3,1,1,1,None,unknown,rio_grande,drylands,animism,N/A,chichimecan,N/A,False,False,temperate,no_winter,no_monsoon,rio_grande_area,rio_grande_region,central_america_superregion,north_america
Guamares,2615,3,1,1,1,GAM - Guamar,gold,mexico,mountain,animism,Same religion,guamares,Same culture,True,False,temperate,no_winter,no_monsoon,guanajuato_area,mexico_region,central_america_superregion,north_america
Seri,2616,3,1,1,1,None,unknown,california,desert,totemism,N/A,piman,N/A,False,True,arid,no_winter,no_monsoon,sonora_area,california_region,central_america_superregion,north_america
Huichol,2617,3,1,1,1,TON - Tonallan,wool,mexico,mountain,nahuatl,Same religion,tepic,Same culture,False,False,temperate,no_winter,no_monsoon,jalisco_area,mexico_region,central_america_superregion,north_america
Toboso,2618,3,1,1,1,None,unknown,rio_grande,desert,animism,N/A,chichimecan,N/A,False,False,arid,no_winter,no_monsoon,chihuahua_area,rio_grande_region,central_america_superregion,north_america
Laguneros,2619,3,1,1,1,None,unknown,rio_grande,drylands,animism,N/A,chichimecan,N/A,False,False,temperate,no_winter,no_monsoon,northeast_mexico_area,rio_grande_region,central_america_superregion,north_america
Nakipa,2620,3,1,1,1,None,unknown,california,drylands,totemism,N/A,piman,N/A,False,True,arid,no_winter,no_monsoon,baja_california_area,california_region,central_america_superregion,north_america
Tizapan,2621,5,3,3,1,TON - Tonallan,grain,mexico,highlands,nahuatl,Same religion,tepic,Same culture,True,False,temperate,no_winter,no_monsoon,jalisco_area,mexico_region,central_america_superregion,north_america
Cuitzeo,2622,5,3,3,1,TAR - Tarascan,grain,mexico,highlands,nahuatl,Same religion,purepecha,Same culture,True,False,temperate,no_winter,no_monsoon,michoacan_area,mexico_region,central_america_superregion,north_america
Cutzamala,2623,5,3,3,1,MAT - Matlatzinca,sugar,mexico,highlands,nahuatl,Same religion,matlatzinca,Same culture,True,False,temperate,no_winter,no_monsoon,michoacan_area,mexico_region,central_america_superregion,north_america
Patzcuaro,2624,6,4,4,1,TAR - Tarascan,grain,mexico,highlands,nahuatl,Same religion,purepecha,Same culture,True,False,temperate,no_winter,no_monsoon,michoacan_area,mexico_region,central_america_superregion,north_america
Hinonoeino,2625,3,1,1,1,None,unknown,mississippi_river,steppe,totemism,N/A,wichita,N/A,False,False,temperate,severe_winter,no_monsoon,high_plains_area,great_plains_region,north_america_superregion,north_america
Tulucan,2626,5,3,3,1,MAT - Matlatzinca,gold,mexico,highlands,nahuatl,Same religion,matlatzinca,Same culture,True,False,temperate,no_winter,no_monsoon,mexico_area,mexico_region,central_america_superregion,north_america
Cihuatlan,2627,4,2,2,1,TLA - Tlapanec,gems,mexico,hills,nahuatl,Same religion,tlapanec,Same culture,True,True,temperate,no_winter,no_monsoon,guerrero_area,mexico_region,central_america_superregion,north_america
Tepeacac,2628,4,2,2,1,TEO - Teotitlan,grain,mexico,highlands,nahuatl,Same religion,aztek,Same culture,True,False,temperate,no_winter,no_monsoon,puebla_area,mexico_region,central_america_superregion,north_america
Coyolapan,2629,4,2,2,1,MIX - Mixtec,gold,mexico,highlands,nahuatl,Same religion,mixtec,Same culture,True,False,temperate,no_winter,no_monsoon,oaxaca_area,mexico_region,central_america_superregion,north_america
Tochtepec,2630,4,2,2,1,YOK - Yokotan,fish,mexico,jungle,mesoamerican_religion,Same religion,chontales,Same culture,True,True,temperate,no_winter,no_monsoon,eastern_mexico_area,mexico_region,central_america_superregion,north_america
Zaachila,2631,4,2,2,1,YOK - Yokotan,fish,mexico,grasslands,mesoamerican_religion,Same religion,chontales,Same culture,True,True,temperate,no_winter,no_monsoon,eastern_mexico_area,mexico_region,central_america_superregion,north_america
Xicallanco,2632,4,2,2,1,YOK - Yokotan,cocoa,mexico,grasslands,mesoamerican_religion,Same religion,chontales,Same culture,True,True,temperate,no_winter,no_monsoon,campeche_area,central_america_region,central_america_superregion,north_america
Mani,2633,6,4,4,1,XIU - Xiu,cocoa,mexico,grasslands,mesoamerican_religion,Same religion,yucatec,Same culture,True,True,temperate,no_winter,no_monsoon,yucatan_area,central_america_region,central_america_superregion,north_america
Uaymil,2634,5,3,3,1,CTM - Chactemal,cocoa,mexico,jungle,mesoamerican_religion,Same religion,yucatec,Same culture,True,True,temperate,no_winter,no_monsoon,east_yucatan_area,central_america_region,central_america_superregion,north_america
Chiapas,2635,4,2,2,1,LAC - Lacandon,cocoa,mexico,jungle,mesoamerican_religion,Same religion,lacandon,Same culture,True,False,tropical,no_winter,no_monsoon,chiapas_area,central_america_region,central_america_superregion,north_america
Chacujal,2636,4,2,2,1,KAQ - Kaqchikel,gems,mexico,jungle,mesoamerican_religion,Same religion,highland_mayan,Same culture,True,True,tropical,no_winter,no_monsoon,guatemala_lowlands_area,central_america_region,central_america_superregion,north_america
Chortli,2637,3,1,1,1,CHT - Chorti,naval_supplies,panama,jungle,mesoamerican_religion,Same religion,highland_mayan,Same culture,True,True,tropical,no_winter,no_monsoon,honduras_area,central_america_region,central_america_superregion,north_america
Xoconochco,2638,5,3,3,1,ZAP - Zapotec,cocoa,mexico,hills,nahuatl,Same religion,zapotek,Same culture,True,True,tropical,no_winter,no_monsoon,chiapas_area,central_america_region,central_america_superregion,north_america
Raritan,2639,4,2,2,1,LEN - Lenape,unknown,chesapeake_bay,woods,totemism,Same religion,delaware,Same culture,False,True,temperate,normal_winter,no_monsoon,new_york_area,northeast_america_region,north_america_superregion,north_america
Lenca,2640,3,1,1,1,None,unknown,panama,hills,animism,N/A,miskito,N/A,False,True,tropical,no_winter,no_monsoon,honduras_area,central_america_region,central_america_superregion,north_america
Tziccoac,2641,3,1,1,1,HST - Huastec,sugar,mexico,jungle,mesoamerican_religion,Same religion,wastek,Same culture,True,True,temperate,no_winter,no_monsoon,huasteca_area,mexico_region,central_america_superregion,north_america
Metztitlan,2642,3,1,1,1,OTO - Otomi,grain,mexico,hills,nahuatl,Same religion,otomi,Same culture,True,False,temperate,no_winter,no_monsoon,gran_chichimeca_area,mexico_region,central_america_superregion,north_america
Apatzingan,2643,4,2,2,1,CLM - Colima,grain,mexico,drylands,nahuatl,Same religion,purepecha,Different culture group,True,False,temperate,no_winter,no_monsoon,tierra_caliente_area,mexico_region,central_america_superregion,north_america
Cholula,2644,6,4,4,1,TLX - Tlaxcala,sugar,mexico,highlands,nahuatl,Same religion,aztek,Same culture,True,False,temperate,no_winter,no_monsoon,puebla_area,mexico_region,central_america_superregion,north_america
Teloloapan,2645,4,2,2,1,AZT - Aztec,gold,mexico,highlands,nahuatl,Same religion,aztek,Same culture,True,False,temperate,no_winter,no_monsoon,guerrero_area,mexico_region,central_america_superregion,north_america
Coixtlahuacan,2646,5,3,3,1,COI - Coixtlahuaca,dyes,mexico,highlands,nahuatl,Same religion,mixtec,Same culture,True,False,temperate,no_winter,no_monsoon,mixteca_area,mexico_region,central_america_superregion,north_america
Cuetlaxtlan,2647,4,2,2,1,TOT - Totonac,sugar,mexico,jungle,nahuatl,Same religion,totonac,Same culture,True,True,temperate,no_winter,no_monsoon,eastern_mexico_area,mexico_region,central_america_superregion,north_america
Yopitzinco,2648,5,3,3,1,TLA - Tlapanec,fish,mexico,hills,nahuatl,Same religion,tlapanec,Same culture,True,True,temperate,no_winter,no_monsoon,guerrero_area,mexico_region,central_america_superregion,north_america
Tehuantepec,2649,4,2,2,1,ZAP - Zapotec,fish,mexico,jungle,nahuatl,Same religion,zapotek,Same culture,True,True,tropical,no_winter,no_monsoon,chiapas_area,central_america_region,central_america_superregion,north_america
Champutun,2650,5,3,3,1,CNP - Can Pech,cocoa,mexico,grasslands,mesoamerican_religion,Same religion,yucatec,Same culture,True,True,temperate,no_winter,no_monsoon,campeche_area,central_america_region,central_america_superregion,north_america
Ah Canul,2651,5,3,3,1,XIU - Xiu,cocoa,mexico,jungle,mesoamerican_religion,Same religion,yucatec,Same culture,True,True,temperate,no_winter,no_monsoon,yucatan_area,central_america_region,central_america_superregion,north_america
Ecab,2652,5,3,3,1,COC - Cocomes,fish,mexico,grasslands,mesoamerican_religion,Same religion,yucatec,Same culture,True,True,temperate,no_winter,no_monsoon,east_yucatan_area,central_america_region,central_america_superregion,north_america
Iximché,2653,5,3,3,1,KAQ - Kaqchikel,gems,mexico,hills,mesoamerican_religion,Same religion,highland_mayan,Same culture,True,True,tropical,no_winter,no_monsoon,guatemala_area,central_america_region,central_america_superregion,north_america
Baracoa,2654,4,2,2,1,None,unknown,carribean_trade,jungle,animism,N/A,arawak,N/A,False,True,temperate,no_winter,no_monsoon,east_cuba_area,carribeans_region,central_america_superregion,north_america
Bayamo,2655,5,2,3,1,None,unknown,carribean_trade,jungle,animism,N/A,arawak,N/A,False,True,temperate,no_winter,no_monsoon,east_cuba_area,carribeans_region,central_america_superregion,north_america
Camaguey,2656,4,2,2,1,None,unknown,carribean_trade,savannah,animism,N/A,arawak,N/A,False,True,temperate,no_winter,no_monsoon,east_cuba_area,carribeans_region,central_america_superregion,north_america
Colima,2657,6,4,4,1,CLM - Colima,fish,mexico,hills,nahuatl,Same religion,tecos,Same culture,True,True,temperate,no_winter,no_monsoon,jalisco_area,mexico_region,central_america_superregion,north_america
Maguana,2658,4,2,2,1,None,unknown,carribean_trade,hills,animism,N/A,arawak,N/A,False,True,temperate,no_winter,no_monsoon,dominica_area,carribeans_region,central_america_superregion,north_america
Magua,2659,3,2,1,1,None,unknown,carribean_trade,jungle,animism,N/A,arawak,N/A,False,True,temperate,no_winter,no_monsoon,dominica_area,carribeans_region,central_america_superregion,north_america
Managua,2660,3,1,1,1,None,unknown,panama,hills,animism,N/A,miskito,N/A,False,True,tropical,no_winter,no_monsoon,nicaragua_area,central_america_region,central_america_superregion,north_america
Uluas,2661,3,1,1,1,None,unknown,panama,jungle,animism,N/A,miskito,N/A,False,False,tropical,no_winter,no_monsoon,nicaragua_area,central_america_region,central_america_superregion,north_america
Olancho,2662,3,1,1,1,None,unknown,panama,jungle,animism,N/A,miskito,N/A,False,False,tropical,no_winter,no_monsoon,honduras_area,central_america_region,central_america_superregion,north_america
Nicoya,2663,3,1,1,1,None,unknown,panama,jungle,animism,N/A,muisca,N/A,False,True,tropical,no_winter,no_monsoon,costa_rica_area,central_america_region,central_america_superregion,north_america
Veraguas,2664,3,1,1,1,None,unknown,panama,jungle,animism,N/A,muisca,N/A,False,True,tropical,no_winter,no_monsoon,panama_area,colombia_region,south_america_superregion,north_america
Ais,2665,4,1,2,1,None,unknown,rio_grande,woods,totemism,N/A,caddo,N/A,False,True,temperate,no_winter,no_monsoon,coastal_prarie_area,rio_grande_region,central_america_superregion,north_america
Tuintsundé,2666,3,1,1,1,LIP - Lipan,unknown,rio_grande,grasslands,totemism,Same religion,lipan,Same culture,False,False,arid,no_winter,no_monsoon,northeast_mexico_area,rio_grande_region,central_america_superregion,north_america
Cacaxtes,2667,3,1,1,1,None,unknown,rio_grande,drylands,totemism,N/A,lipan,N/A,False,False,arid,no_winter,no_monsoon,northeast_mexico_area,rio_grande_region,central_america_superregion,north_america
Borrado,2668,3,1,1,1,None,unknown,rio_grande,drylands,totemism,N/A,wastek,N/A,False,True,temperate,no_winter,no_monsoon,rio_grande_area,rio_grande_region,central_america_superregion,north_america
Hasinai,2669,3,1,1,1,HNI - Hasinai,unknown,rio_grande,savannah,totemism,Same religion,caddo,Same culture,True,False,temperate,no_winter,no_monsoon,coastal_prarie_area,rio_grande_region,central_america_superregion,north_america
Tkaronto,2670,4,2,2,1,TAH - Tahontaenrat,tobacco,ohio,woods,totemism,Same religion,huron,Same culture,True,False,temperate,normal_winter,no_monsoon,huronia_area,canada_region,north_america_superregion,north_america
Missisage,2671,4,1,2,1,MSG - Mississage,unknown,ohio,forest,totemism,Same religion,anishinabe,Same culture,False,False,temperate,severe_winter,no_monsoon,upper_ontario_area,canada_region,north_america_superregion,north_america
Kitkehaki,2672,3,1,1,1,PAW - Pawnee,unknown,mississippi_river,steppe,totemism,Same religion,pawnee,Same culture,False,False,temperate,severe_winter,no_monsoon,kansas_area,great_plains_region,north_america_superregion,north_america
Pasai,2673,12,6,6,3,PSA - Pasai,spices,malacca,grasslands,sunni,Same religion,acehnese,Same culture,True,True,tropical,no_winter,mild_monsoon,north_sumatra_area,malaya_region,east_indies_superregion,asia
Peureulak,2674,10,4,4,3,PSA - Pasai,spices,malacca,grasslands,sunni,Same religion,acehnese,Same culture,True,True,tropical,no_winter,normal_monsoon,north_sumatra_area,malaya_region,east_indies_superregion,asia
Rokan,2675,7,3,3,2,DLI - Deli,fish,malacca,grasslands,sunni,Same religion,sumatran,Same culture,True,True,tropical,no_winter,normal_monsoon,central_sumatra_area,malaya_region,east_indies_superregion,asia
Indragiri,2676,8,2,2,3,SAK - Siak,copper,malacca,grasslands,sunni,Same religion,sumatran,Same culture,True,False,tropical,no_winter,normal_monsoon,jambi_area,malaya_region,east_indies_superregion,asia
Jambi,2677,9,3,3,3,JMB - Jambi,incense,malacca,grasslands,sunni,Same religion,sumatran,Same culture,True,True,tropical,no_winter,normal_monsoon,jambi_area,malaya_region,east_indies_superregion,asia
Bangka,2678,5,3,3,1,None,unknown,malacca,coastline,hinduism,N/A,sumatran,N/A,False,True,tropical,no_winter,severe_monsoon,south_sumatra_area,malaya_region,east_indies_superregion,asia
Belitung,2679,5,3,3,1,None,unknown,malacca,coastline,hinduism,N/A,sumatran,N/A,False,True,tropical,no_winter,severe_monsoon,south_sumatra_area,malaya_region,east_indies_superregion,asia
Muko-Muko,2680,6,2,2,2,IND - Indrapura,grain,malacca,jungle,hinduism,Same religion,sumatran,Same culture,True,True,tropical,no_winter,severe_monsoon,minangkabau_area,malaya_region,east_indies_superregion,asia
Pagarruyung,2681,9,3,3,3,PGR - Pagarruyung,gold,malacca,jungle,buddhism,Same religion,sumatran,Same culture,True,False,tropical,no_winter,severe_monsoon,minangkabau_area,malaya_region,east_indies_superregion,asia
Pariaman,2682,6,2,2,2,PGR - Pagarruyung,grain,malacca,drylands,hinduism,Different culture group,sumatran,Same culture,True,True,tropical,no_winter,severe_monsoon,batak_area,malaya_region,east_indies_superregion,asia
Mentawai,2683,3,1,1,1,None,unknown,malacca,coastline,hinduism,N/A,sumatran,N/A,False,True,tropical,no_winter,severe_monsoon,minangkabau_area,malaya_region,east_indies_superregion,asia
Nias,2684,3,1,1,1,None,unknown,malacca,coastline,hinduism,N/A,sumatran,N/A,False,True,tropical,no_winter,severe_monsoon,batak_area,malaya_region,east_indies_superregion,asia
Gayo,2685,5,3,3,1,PSA - Pasai,tropical_wood,malacca,jungle,sunni,Same religion,acehnese,Same culture,True,True,tropical,no_winter,normal_monsoon,north_sumatra_area,malaya_region,east_indies_superregion,asia
Bintan,2686,5,3,3,1,MLC - Malacca,naval_supplies,malacca,coastline,sunni,Same religion,malayan,Same culture,True,True,tropical,no_winter,severe_monsoon,johor_area,malaya_region,east_indies_superregion,asia
Pakuan,2687,10,4,4,3,SUN - Sunda,grain,the_moluccas,grasslands,hinduism,Same religion,sundanese,Same culture,True,False,tropical,no_winter,severe_monsoon,banten_area,indonesia_region,east_indies_superregion,asia
Cirebon,2688,7,3,3,2,SUN - Sunda,spices,the_moluccas,grasslands,hinduism,Same religion,sundanese,Same culture,True,True,tropical,no_winter,normal_monsoon,west_java_area,indonesia_region,east_indies_superregion,asia
Kendal,2689,6,2,2,2,MAJ - Majapahit,naval_supplies,the_moluccas,grasslands,hinduism,Same religion,javanese,Same culture,True,True,tropical,no_winter,severe_monsoon,central_java_area,indonesia_region,east_indies_superregion,asia
Pajang,2690,11,5,5,3,MAJ - Majapahit,grain,the_moluccas,grasslands,hinduism,Same religion,javanese,Same culture,True,True,tropical,no_winter,severe_monsoon,central_java_area,indonesia_region,east_indies_superregion,asia
Kediri,2691,6,2,2,2,MAJ - Majapahit,fish,the_moluccas,jungle,hinduism,Same religion,javanese,Same culture,True,True,tropical,no_winter,normal_monsoon,east_java_area,indonesia_region,east_indies_superregion,asia
Madura,2692,4,2,2,1,MAJ - Majapahit,tropical_wood,the_moluccas,coastline,hinduism,Same religion,javanese,Same culture,True,True,tropical,no_winter,normal_monsoon,surabaya_area,indonesia_region,east_indies_superregion,asia
Lombok,2693,6,2,2,2,None,unknown,the_moluccas,grasslands,animism,N/A,nusa_tenggara,N/A,False,True,tropical,no_winter,normal_monsoon,lesser_sunda_islands_area,indonesia_region,east_indies_superregion,asia
East Gangwon,2694,3,1,1,1,KOR - Korea,fish,nippon,hills,confucianism,Same religion,korean,Same culture,True,True,temperate,normal_winter,normal_monsoon,eastern_korea_area,korea_region,far_east_superregion,asia
East Timor,2695,9,3,3,3,None,unknown,the_moluccas,grasslands,animism,N/A,nusa_tenggara,N/A,False,True,tropical,no_winter,normal_monsoon,timor_area,moluccas_region,east_indies_superregion,asia
Yamdena,2696,9,3,3,3,None,unknown,the_moluccas,coastline,animism,N/A,moluccan,N/A,False,True,tropical,no_winter,normal_monsoon,timor_area,moluccas_region,east_indies_superregion,asia
Tondo,2697,9,5,5,2,TDO - Tondo,spices,philippines,hills,animism,Different culture group,filipino,Same culture,True,True,tropical,no_winter,normal_monsoon,southern_luzon_area,moluccas_region,east_indies_superregion,asia
Pangasinan,2698,6,2,2,2,PGS - Pangasinan,salt,philippines,hills,animism,Different culture group,filipino,Same culture,True,True,tropical,no_winter,normal_monsoon,luzon_area,moluccas_region,east_indies_superregion,asia
Bikol,2699,6,2,2,2,None,unknown,philippines,coastline,animism,N/A,filipino,N/A,False,True,tropical,no_winter,normal_monsoon,southern_luzon_area,moluccas_region,east_indies_superregion,asia
Panay,2700,8,3,4,2,MAS - Madyaas,grain,philippines,coastline,animism,Different culture group,filipino,Same culture,True,True,tropical,no_winter,normal_monsoon,visayas_area,moluccas_region,east_indies_superregion,asia
Tagloc,2701,6,2,2,2,None,unknown,philippines,hills,animism,N/A,filipino,N/A,False,True,tropical,no_winter,normal_monsoon,mindanao_area,moluccas_region,east_indies_superregion,asia
Butuan,2702,6,2,2,2,BTU - Butuan,gems,philippines,marsh,animism,Different culture group,filipino,Same culture,True,True,tropical,no_winter,normal_monsoon,mindanao_area,moluccas_region,east_indies_superregion,asia
Lehad Datu,2703,7,3,3,2,BEI - Brunei,spices,malacca,jungle,sunni,Same religion,bornean,Same culture,True,True,tropical,no_winter,severe_monsoon,sabah_area,indonesia_region,east_indies_superregion,asia
Sibu,2704,9,4,3,3,BEI - Brunei,spices,malacca,jungle,sunni,Same religion,bornean,Same culture,True,True,tropical,no_winter,severe_monsoon,brunei_area,indonesia_region,east_indies_superregion,asia
Kuching,2705,7,3,3,2,BEI - Brunei,gems,malacca,jungle,sunni,Same religion,bornean,Same culture,True,True,tropical,no_winter,severe_monsoon,brunei_area,indonesia_region,east_indies_superregion,asia
Katapang,2706,6,2,2,2,None,unknown,malacca,jungle,hinduism,N/A,bornean,N/A,False,True,tropical,no_winter,severe_monsoon,kalimantan_area,indonesia_region,east_indies_superregion,asia
Barito,2707,5,2,3,1,None,unknown,malacca,jungle,hinduism,N/A,bornean,N/A,False,False,tropical,no_winter,severe_monsoon,banjar_area,indonesia_region,east_indies_superregion,asia
Sampit,2708,4,2,2,1,None,unknown,malacca,jungle,hinduism,N/A,bornean,N/A,False,True,tropical,no_winter,severe_monsoon,banjar_area,indonesia_region,east_indies_superregion,asia
Tarakan,2709,6,2,2,2,BEU - Berau,fish,malacca,jungle,hinduism,Same religion,bornean,Same culture,True,True,tropical,no_winter,normal_monsoon,sabah_area,indonesia_region,east_indies_superregion,asia
Berau,2710,6,2,2,2,BEU - Berau,fish,malacca,jungle,hinduism,Same religion,bornean,Same culture,True,True,tropical,no_winter,normal_monsoon,kutai_area,indonesia_region,east_indies_superregion,asia
Bulungan,2711,8,2,2,3,BEU - Berau,tropical_wood,malacca,jungle,hinduism,Same religion,bornean,Same culture,True,False,tropical,no_winter,normal_monsoon,kutai_area,indonesia_region,east_indies_superregion,asia
Samarinda,2712,7,3,3,2,KUT - Kutai,spices,malacca,jungle,hinduism,Same religion,bornean,Same culture,True,True,tropical,no_winter,normal_monsoon,kutai_area,indonesia_region,east_indies_superregion,asia
Gorontalo,2713,4,2,2,1,None,unknown,the_moluccas,coastline,animism,N/A,sulawesi,N/A,False,True,tropical,no_winter,normal_monsoon,sulawesi_area,moluccas_region,east_indies_superregion,asia
Palu,2714,7,3,3,2,None,unknown,the_moluccas,coastline,animism,N/A,sulawesi,N/A,False,True,tropical,no_winter,normal_monsoon,sulawesi_area,moluccas_region,east_indies_superregion,asia
Palopo,2715,9,3,3,3,LUW - Luwu,iron,the_moluccas,hills,animism,Same religion,sulawesi,Same culture,True,True,tropical,no_winter,severe_monsoon,south_sulawesi_area,moluccas_region,east_indies_superregion,asia
Buton,2716,7,3,3,2,BTN - Buton,spices,the_moluccas,coastline,animism,Same religion,sulawesi,Same culture,True,True,tropical,no_winter,severe_monsoon,south_sulawesi_area,moluccas_region,east_indies_superregion,asia
Sula,2717,4,2,2,1,None,unknown,the_moluccas,coastline,animism,N/A,moluccan,N/A,False,True,tropical,no_winter,normal_monsoon,molluca_area,moluccas_region,east_indies_superregion,asia
Fak-Fak,2718,3,1,1,1,None,unknown,the_moluccas,coastline,animism,N/A,papuan,N/A,False,True,tropical,no_winter,severe_monsoon,vogelkop_area,moluccas_region,east_indies_superregion,oceania
Madang,2719,3,1,1,1,None,unknown,the_moluccas,jungle,animism,N/A,papuan,N/A,False,True,tropical,no_winter,normal_monsoon,papua_area,moluccas_region,east_indies_superregion,oceania
Lae,2720,3,1,1,1,None,unknown,the_moluccas,grasslands,animism,N/A,papuan,N/A,False,True,tropical,no_winter,normal_monsoon,papua_area,moluccas_region,east_indies_superregion,oceania
Kerema,2721,3,1,1,1,None,unknown,the_moluccas,jungle,animism,N/A,papuan,N/A,False,True,tropical,no_winter,normal_monsoon,papua_area,moluccas_region,east_indies_superregion,oceania
Daru,2722,3,1,1,1,None,unknown,the_moluccas,jungle,animism,N/A,papuan,N/A,False,True,tropical,no_winter,normal_monsoon,papua_area,moluccas_region,east_indies_superregion,oceania
Yos Sudarso,2723,3,1,1,1,None,unknown,the_moluccas,jungle,animism,N/A,papuan,N/A,False,True,tropical,no_winter,severe_monsoon,vogelkop_area,moluccas_region,east_indies_superregion,oceania
Asmat,2724,3,1,1,1,None,unknown,the_moluccas,jungle,animism,N/A,papuan,N/A,False,True,tropical,no_winter,severe_monsoon,vogelkop_area,moluccas_region,east_indies_superregion,oceania
Aru,2725,3,1,1,1,None,unknown,the_moluccas,coastline,animism,N/A,moluccan,N/A,False,True,tropical,no_winter,normal_monsoon,timor_area,moluccas_region,east_indies_superregion,asia
Malgana,2726,4,2,2,1,MLG - Malagana,naval_supplies,australia,coastal_desert,dreamtime,Same religion,nyoongah,Same culture,True,True,arid,no_winter,no_monsoon,pilbara_area,australia_region,oceania_superregion,oceania
Minang,2727,6,2,2,2,None,unknown,australia,steppe,dreamtime,N/A,nyoongah,N/A,False,True,arid,no_winter,no_monsoon,western_australia_area,australia_region,oceania_superregion,oceania
Tiwi,2728,4,2,2,1,TIW - Tiwi,fish,australia,coastline,dreamtime,Same religion,gunwinyguan,Same culture,True,True,tropical,no_winter,normal_monsoon,top_end_area,australia_region,oceania_superregion,oceania
Yolngu,2729,4,2,2,1,YOL - Yolngu,cloth,australia,savannah,dreamtime,Same religion,gunwinyguan,Same culture,True,True,tropical,no_winter,normal_monsoon,top_end_area,australia_region,oceania_superregion,oceania
Awngthim,2730,4,2,2,1,AWN - Awngthim,tropical_wood,australia,jungle,dreamtime,Same religion,paman,Same culture,True,True,tropical,no_winter,mild_monsoon,northern_australia_area,australia_region,oceania_superregion,oceania
Guugu Yimithirr,2731,4,2,2,1,None,unknown,australia,jungle,dreamtime,N/A,paman,N/A,False,True,tropical,no_winter,mild_monsoon,northern_australia_area,australia_region,oceania_superregion,oceania
Wulgurukaba,2732,4,2,2,1,None,unknown,australia,jungle,dreamtime,N/A,paman,N/A,False,True,arid,no_winter,no_monsoon,northern_australia_area,australia_region,oceania_superregion,oceania
Baiali,2733,7,3,3,2,None,unknown,australia,drylands,dreamtime,N/A,paman,N/A,False,True,temperate,no_winter,no_monsoon,north_queensland_area,australia_region,oceania_superregion,oceania
Yuin,2734,7,3,3,2,None,unknown,australia,highlands,dreamtime,N/A,aboriginal,N/A,False,True,temperate,mild_winter,no_monsoon,southern_australia_area,australia_region,oceania_superregion,oceania
Gunditjmara,2735,4,2,2,1,None,unknown,australia,grasslands,dreamtime,N/A,kulin,N/A,False,True,temperate,no_winter,no_monsoon,murray_river_area,australia_region,oceania_superregion,oceania
Nukunu,2736,5,3,3,1,None,unknown,australia,drylands,dreamtime,N/A,yura,N/A,False,True,temperate,no_winter,no_monsoon,murray_river_area,australia_region,oceania_superregion,oceania
