Province name,Province number,Development,Base Tax,Base Production,Base manpower,Owner,Trade good,Trade node,Terrain,Religion,Owner religious status,Culture,Owner cultural status,Colonized,Has port,Climate,Winter,Monsoon,Area,Region,Superregion,Continent
Masialendi,2547,7,3,3,2,G74 - Gophira,spices,taychend,hills,gods_of_the_taychend,Same religion,yodhanpir,Same culture,False,False,temperate,no_winter,no_monsoon,bettagophira_area,taychend_region,greater_taychend_superregion,south_america
Fiorjert,2548,3,2,1,1,None,unknown,sella,grasslands,weeping_mother,N/A,kwineh,N/A,False,False,temperate,normal_winter,no_monsoon,middle_sella_area,bloodgroves_region,ruin_proper_superregion,north_america
Periyakq,2549,6,2,2,2,G68 - Nakar Mlerek,grain,taychend,grasslands,gods_of_the_taychend,Same religion,kalavendhi,Same culture,False,False,temperate,no_winter,no_monsoon,entichend_area,taychend_region,greater_taychend_superregion,south_america
Parahechend,2550,6,2,2,2,G68 - Nakar Mlerek,livestock,larankar,grasslands,gods_of_the_taychend,Same religion,kalavendhi,Same culture,False,False,temperate,no_winter,no_monsoon,entichend_area,taychend_region,greater_taychend_superregion,south_america
Kattisangamar,2551,8,4,4,2,G74 - Gophira,iron,taychend,hills,gods_of_the_taychend,Same religion,yodhanpir,Same culture,False,False,temperate,no_winter,no_monsoon,bettagophira_area,taychend_region,greater_taychend_superregion,south_america
Uesrenti,2552,4,2,2,1,G68 - Nakar Mlerek,wool,larankar,hills,gods_of_the_taychend,Same religion,kalavendhi,Same culture,False,False,tropical,no_winter,no_monsoon,entichend_area,taychend_region,greater_taychend_superregion,south_america
Banderuttai,2553,11,4,5,3,G77 - Marhed Varanya,iron,larankar,hills,gods_of_the_taychend,Same religion,yodhanpir,Same culture,False,False,tropical,no_winter,no_monsoon,marhed_varanya_area,taychend_region,greater_taychend_superregion,south_america
Varaendi,2554,6,2,2,2,G77 - Marhed Varanya,tropical_wood,larankar,jungle,gods_of_the_taychend,Same religion,yodhanpir,Same culture,False,False,tropical,no_winter,no_monsoon,marhed_varanya_area,taychend_region,greater_taychend_superregion,south_america
Endichend,2555,6,2,2,2,G77 - Marhed Varanya,ivory,larankar,grasslands,gods_of_the_taychend,Same religion,yodhanpir,Same culture,False,False,temperate,no_winter,no_monsoon,marhed_varanya_area,taychend_region,greater_taychend_superregion,south_america
Marhed_Varanya,2556,10,4,4,3,G77 - Marhed Varanya,tea,larankar,farmlands,gods_of_the_taychend,Same religion,yodhanpir,Same culture,False,False,temperate,no_winter,no_monsoon,marhed_varanya_area,taychend_region,greater_taychend_superregion,south_america
Abhenn,2557,7,2,3,2,None,unknown,sella,farmlands,weeping_mother,N/A,kwineh,N/A,False,True,temperate,mild_winter,no_monsoon,nurthannkost_area,bloodgroves_region,ruin_proper_superregion,north_america
Thekavasanikkunnu,2558,8,4,4,2,G80 - Imarchend,tea,larankar,farmlands,gods_of_the_taychend,Same religion,thekvrystana,Same culture,False,False,arid,no_winter,no_monsoon,rantiandi_area,taychend_region,greater_taychend_superregion,south_america
Anakeampkad,2559,4,2,2,1,G80 - Imarchend,ivory,korrimutren,drylands,gods_of_the_taychend,Same religion,thekvrystana,Same culture,False,False,arid,no_winter,no_monsoon,rantiandi_area,taychend_region,greater_taychend_superregion,south_america
Imarchend,2560,7,3,3,2,G80 - Imarchend,tea,korrimutren,farmlands,gods_of_the_taychend,Same religion,thekvrystana,Same culture,False,False,arid,no_winter,no_monsoon,rantiandi_area,taychend_region,greater_taychend_superregion,south_america
Enretvil,2561,3,1,1,1,G52 - Ameion,gems,korrimutren,coastline,kheionism,Same religion,ambhen,Same culture,False,True,temperate,no_winter,no_monsoon,ameionavil_area,taychend_region,greater_taychend_superregion,south_america
Atarttivaram,2562,4,2,2,1,G80 - Imarchend,livestock,korrimutren,drylands,gods_of_the_taychend,Same religion,thekvrystana,Same culture,False,False,arid,no_winter,no_monsoon,klerektoram_area,taychend_region,greater_taychend_superregion,south_america
New_Varlosen,2563,3,1,1,1,None,unknown,trollsbay,grasslands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,new_varlosen_area,trollsbay_region,ruin_proper_superregion,north_america
Paarisavil,2564,6,2,2,2,G52 - Ameion,fish,taychend,grasslands,kheionism,Same religion,ambhen,Same culture,False,True,temperate,no_winter,no_monsoon,ameionavil_area,taychend_region,greater_taychend_superregion,south_america
Dongyccyl,2565,3,1,1,1,None,unknown,korrimutren,farmlands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,iskaej_area,chendhya_region,greater_taychend_superregion,south_america
Tsupiskaej,2566,3,1,1,1,None,unknown,korrimutren,drylands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,iskaej_area,chendhya_region,greater_taychend_superregion,south_america
Auradenov,2567,3,1,1,1,None,unknown,korrimutren,savannah,askaeorg,N/A,chendhyan,N/A,False,True,arid,no_winter,no_monsoon,iskaej_area,chendhya_region,greater_taychend_superregion,south_america
Xardonni,2568,4,1,2,1,None,unknown,korrimutren,highlands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,difegraen_area,chendhya_region,greater_taychend_superregion,south_america
Pozivib,2569,3,2,1,1,None,unknown,broken_sea,forest,vechnogejzn,N/A,old_rzentur,N/A,False,False,arctic,severe_winter,no_monsoon,azodsengha_area,rzenta_region,ynn_superregion,north_america
Venara,2570,6,2,2,2,G66 - Clematar,grain,korrimutren,drylands,gods_of_the_taychend,Same religion,larankarha,Same culture,False,False,arid,no_winter,no_monsoon,yarkonda_area,larankarha_highlands_region,greater_taychend_superregion,south_america
Attegar,2571,9,3,3,3,G66 - Clematar,dyes,korrimutren,hills,gods_of_the_taychend,Same religion,larankarha,Same culture,False,False,arid,no_winter,no_monsoon,yarkonda_area,larankarha_highlands_region,greater_taychend_superregion,south_america
Pedhrim,2572,3,2,1,1,G66 - Clematar,fish,chendhya,hills,gods_of_the_taychend,Same religion,larankarha,Same culture,False,False,arid,no_winter,no_monsoon,tarassukorrim_area,larankarha_highlands_region,greater_taychend_superregion,south_america
Gaenbul,2573,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,asov_area,chendhya_region,greater_taychend_superregion,south_america
Difengraednae,2574,4,1,2,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,difegraen_area,chendhya_region,greater_taychend_superregion,south_america
Donnyguylaist,2575,3,2,1,1,None,unknown,korrimutren,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,difegraen_area,chendhya_region,greater_taychend_superregion,south_america
Donni_Skaesaist,2576,4,1,2,1,None,unknown,korrimutren,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,difegraen_area,chendhya_region,greater_taychend_superregion,south_america
Dongaednae,2577,4,2,2,1,H29 - Tsidarok,gold,korrimutren,steppe,askaeorg,Same religion,chendhyan,Same culture,False,False,arid,no_winter,no_monsoon,difegraen_area,chendhya_region,greater_taychend_superregion,south_america
Goreat,2578,4,2,2,1,None,unknown,korrimutren,savannah,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,isdonni_area,chendhya_region,greater_taychend_superregion,south_america
Bystcaxap,2579,4,1,2,1,None,unknown,korrimutren,savannah,askaeorg,N/A,chendhyan,N/A,False,True,arid,no_winter,no_monsoon,isdonni_area,chendhya_region,greater_taychend_superregion,south_america
Bulbin,2580,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,kutu_area,chendhya_region,greater_taychend_superregion,south_america
Nisae,2581,3,1,1,1,None,unknown,korrimutren,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,kutu_area,chendhya_region,greater_taychend_superregion,south_america
Traerraden,2582,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,kutu_area,chendhya_region,greater_taychend_superregion,south_america
Donniraden,2583,4,1,2,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,auraden_area,chendhya_region,greater_taychend_superregion,south_america
Sadzhybin,2584,3,2,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,asov_area,chendhya_region,greater_taychend_superregion,south_america
Gaednaebul,2585,3,2,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,auraden_area,chendhya_region,greater_taychend_superregion,south_america
Nopanais,2586,4,2,2,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,asov_area,chendhya_region,greater_taychend_superregion,south_america
Ovcaxap,2587,3,2,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,asov_area,chendhya_region,greater_taychend_superregion,south_america
Haebysziund,2588,3,2,1,1,None,unknown,korrimutren,savannah,askaeorg,N/A,chendhyan,N/A,False,True,arid,no_winter,no_monsoon,isdonni_area,chendhya_region,greater_taychend_superregion,south_america
Zaernouh,2589,3,1,1,1,None,unknown,korrimutren,savannah,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,gaenbyst_area,chendhya_region,greater_taychend_superregion,south_america
Hussarnbyst,2590,3,1,1,1,None,unknown,korrimutren,savannah,askaeorg,N/A,chendhyan,N/A,False,True,arid,no_winter,no_monsoon,gaenbyst_area,chendhya_region,greater_taychend_superregion,south_america
Samidon,2591,3,1,1,1,None,unknown,chendhya,farmlands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,haeunov_area,chendhya_region,greater_taychend_superregion,south_america
Caegarbbin,2592,4,1,2,1,None,unknown,chendhya,drylands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,haeunov_area,chendhya_region,greater_taychend_superregion,south_america
Bulkalyn,2593,4,2,2,1,H23 - Kaeorg,tobacco,chendhya,drylands,askaeorg,Same religion,chendhyan,Same culture,False,False,arid,no_winter,no_monsoon,donkalyn_area,chendhya_region,greater_taychend_superregion,south_america
Caxap,2594,4,2,2,1,None,unknown,chendhya,grasslands,askaeorg,N/A,chendhyan,N/A,False,False,temperate,no_winter,no_monsoon,donkalyn_area,chendhya_region,greater_taychend_superregion,south_america
Empkeios,2595,12,7,4,4,G53 - Empkeios,slaves,kheionai,farmlands,kheionism,Same religion,arpebhen,Same culture,False,True,temperate,no_winter,no_monsoon,empkeios_area,devand_region,kheionai_superregion,south_america
Agosos,2596,4,2,2,1,G53 - Empkeios,grain,kheionai,drylands,kheionism,Same religion,arpebhen,Same culture,False,True,arid,no_winter,no_monsoon,empkeios_area,devand_region,kheionai_superregion,south_america
Kheilokos,2597,4,1,2,1,None,unknown,kheionai,drylands,N/A,N/A,N/A,N/A,False,True,arid,no_winter,no_monsoon,empkeios_area,devand_region,kheionai_superregion,south_america
Dhanam,2598,5,3,3,1,None,unknown,kheionai,farmlands,N/A,N/A,N/A,N/A,False,True,arid,no_winter,no_monsoon,elokos_area,devand_region,kheionai_superregion,south_america
Rinigos,2599,3,1,1,1,None,unknown,kheionai,drylands,N/A,N/A,N/A,N/A,False,True,arid,no_winter,no_monsoon,elokos_area,devand_region,kheionai_superregion,south_america
Elokos,2600,3,2,1,1,None,unknown,kheionai,drylands,N/A,N/A,N/A,N/A,False,True,arid,no_winter,no_monsoon,elokos_area,devand_region,kheionai_superregion,south_america
Auradensami,2601,3,1,1,1,None,unknown,chendhya,drylands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,donkalyn_area,chendhya_region,greater_taychend_superregion,south_america
Gyccylbul,2602,3,1,1,1,None,unknown,chendhya,drylands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,haeunov_area,chendhya_region,greater_taychend_superregion,south_america
Vaerdaegaezbulfaeziund,2603,3,1,1,1,None,unknown,chendhya,drylands,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,haeunov_area,chendhya_region,greater_taychend_superregion,south_america
Difendzaeg,2604,3,1,1,1,None,unknown,chendhya,desert,N/A,N/A,N/A,N/A,False,False,arid,no_winter,no_monsoon,asdzaeg_area,chendhya_region,greater_taychend_superregion,south_america
Dzaegbyst,2605,3,1,1,1,None,unknown,chendhya,desert,N/A,N/A,N/A,N/A,False,False,arid,no_winter,no_monsoon,asdzaeg_area,chendhya_region,greater_taychend_superregion,south_america
Rezbainn,2606,6,3,2,2,None,unknown,lower_ynn,woods,rune_scribes,N/A,veykodan,N/A,False,False,temperate,normal_winter,no_monsoon,osindain_area,veykoda_region,ynn_superregion,north_america
Assakadail,2607,3,1,1,1,None,unknown,chendhya,grasslands,N/A,N/A,N/A,N/A,False,False,arid,no_winter,no_monsoon,asdzaeg_area,chendhya_region,greater_taychend_superregion,south_america
Thicketbank,2609,3,1,1,1,None,unknown,sella,woods,dotimism,N/A,boek,N/A,False,False,temperate,mild_winter,no_monsoon,trollhair_woods_area,trollsbay_region,ruin_proper_superregion,north_america
Nyguylai,2610,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,samidryzand_area,chendhya_region,greater_taychend_superregion,south_america
Budar_Gaednae,2611,6,1,2,2,H28 - Durasyar,iron,chendhya,steppe,askaeorg,Same religion,chendhyan,Same culture,False,False,arid,no_winter,no_monsoon,auraden_area,chendhya_region,greater_taychend_superregion,south_america
Xartraelas,2612,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,auraden_area,chendhya_region,greater_taychend_superregion,south_america
Hussarn,2613,3,1,1,1,None,unknown,korrimutren,savannah,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,gaenbyst_area,chendhya_region,greater_taychend_superregion,south_america
Totemsglade,2614,3,1,1,1,None,unknown,trollsbay,grasslands,dotimism,N/A,boek,N/A,False,True,temperate,no_winter,no_monsoon,laneksfield_area,trollsbay_region,ruin_proper_superregion,north_america
Ddelnarin,2615,4,3,2,1,None,unknown,lower_ynn,woods,rune_scribes,N/A,veykodan,N/A,False,False,temperate,normal_winter,no_monsoon,osindain_area,veykoda_region,ynn_superregion,north_america
Astormam,2616,6,3,2,2,G52 - Ameion,tea,ameion,grasslands,kheionism,Same religion,ambhen,Same culture,False,True,temperate,no_winter,no_monsoon,ameion_area,andic_reach_region,kheionai_superregion,south_america
Hrdaechend,2617,3,2,1,1,None,unknown,ameion,woods,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,kankotrund_area,andic_reach_region,kheionai_superregion,south_america
Tzkheban,2618,4,2,2,1,None,unknown,ameion,hills,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,kankotrund_area,andic_reach_region,kheionai_superregion,south_america
Kankotrund,2619,9,6,3,3,None,unknown,ameion,farmlands,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,kankotrund_area,andic_reach_region,kheionai_superregion,south_america
Ameion,2620,10,5,4,3,G52 - Ameion,paper,ameion,grasslands,kheionism,Same religion,ambhen,Same culture,False,True,temperate,no_winter,no_monsoon,ameion_area,andic_reach_region,kheionai_superregion,south_america
Aspaniroga,2621,7,4,3,2,G52 - Ameion,cloth,ameion,farmlands,kheionism,Same religion,ambhen,Same culture,False,True,temperate,no_winter,no_monsoon,ameion_area,andic_reach_region,kheionai_superregion,south_america
Khrghaana,2622,4,4,2,1,None,unknown,ameion,woods,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,kankotrund_area,andic_reach_region,kheionai_superregion,south_america
Teesratkh,2623,7,2,3,2,None,unknown,ameion,grasslands,mazhthramazh,N/A,basobhar,N/A,False,True,temperate,no_winter,no_monsoon,takothein_area,andic_reach_region,kheionai_superregion,south_america
Qakhathez,2624,7,4,3,2,None,unknown,ameion,highlands,mazhthramazh,N/A,basobhar,N/A,False,True,temperate,no_winter,no_monsoon,takothein_area,andic_reach_region,kheionai_superregion,south_america
Deyeion,2625,11,6,5,3,G56 - Deyeion,cloth,ameion,farmlands,kheionism,Same religion,degabhen,Same culture,False,True,temperate,no_winter,no_monsoon,deyeion_area,andic_reach_region,kheionai_superregion,south_america
Soteriedion,2626,4,3,2,1,G56 - Deyeion,tea,ameion,grasslands,kheionism,Same religion,degabhen,Same culture,False,True,temperate,no_winter,no_monsoon,deyeion_area,andic_reach_region,kheionai_superregion,south_america
Tsharab,2627,4,2,2,1,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,arid,mild_winter,no_monsoon,dalktash_area,mteibas_valley_region,kheionai_superregion,south_america
Kthorah,2628,3,1,1,1,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,normal_winter,no_monsoon,jarrelaban_area,mteibas_valley_region,kheionai_superregion,south_america
Pasrazien,2629,4,2,2,1,None,unknown,mteibas,hills,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,mild_winter,no_monsoon,dalktash_area,mteibas_valley_region,kheionai_superregion,south_america
Salogan,2630,7,3,3,2,None,unknown,ameion,hills,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,kankotrund_area,andic_reach_region,kheionai_superregion,south_america
Dalktash,2631,6,2,2,2,None,unknown,mteibas,hills,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,no_winter,no_monsoon,dalktash_area,mteibas_valley_region,kheionai_superregion,south_america
Kanziyen,2632,5,2,3,1,None,unknown,mteibas,woods,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,mild_winter,no_monsoon,dalktash_area,mteibas_valley_region,kheionai_superregion,south_america
Rabkhowarh,2633,3,1,1,1,None,unknown,ameion,woods,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,takothein_area,andic_reach_region,kheionai_superregion,south_america
Knkholayh,2634,4,2,2,1,None,unknown,ameion,grasslands,mazhthramazh,N/A,basobhar,N/A,False,True,temperate,mild_winter,no_monsoon,eiongremos_area,andic_reach_region,kheionai_superregion,south_america
Hzilghuzni,2635,4,2,2,1,None,unknown,ameion,woods,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,eiongremos_area,andic_reach_region,kheionai_superregion,south_america
Idziydir,2636,4,3,2,1,None,unknown,ameion,hills,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,mild_winter,no_monsoon,idziydir_area,andic_reach_region,kheionai_superregion,south_america
Kutiz,2637,3,1,1,1,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,normal_winter,no_monsoon,zhazn_al_dalk_area,mteibas_valley_region,kheionai_superregion,south_america
Srthan_Zhutash,2638,7,3,3,2,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,mild_winter,no_monsoon,zhazn_al_dalk_area,mteibas_valley_region,kheionai_superregion,south_america
Durad-al-Dalk,2639,6,2,2,2,None,unknown,mteibas,hills,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,normal_winter,no_monsoon,zhazn_al_dalk_area,mteibas_valley_region,kheionai_superregion,south_america
Yambdhol,2640,4,2,2,1,None,unknown,ameion,hills,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,eiongremos_area,andic_reach_region,kheionai_superregion,south_america
Sotonivos,2641,6,2,2,2,G56 - Deyeion,livestock,ameion,grasslands,kheionism,Same religion,degabhen,Same culture,False,False,temperate,no_winter,no_monsoon,deyeion_area,andic_reach_region,kheionai_superregion,south_america
Rundalk,2642,6,2,2,2,None,unknown,ameion,grasslands,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,sotophadi_area,andic_reach_region,kheionai_superregion,south_america
Faredrund,2643,3,1,1,1,None,unknown,ameion,woods,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,sotophadi_area,andic_reach_region,kheionai_superregion,south_america
Umaorh,2644,3,2,1,1,None,unknown,mteibas,woods,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,sotophadi_area,andic_reach_region,kheionai_superregion,south_america
Hradeqakh,2645,3,2,1,1,None,unknown,ameion,woods,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,sotophadi_area,andic_reach_region,kheionai_superregion,south_america
Sthordre,2646,3,1,1,1,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,normal_winter,no_monsoon,bzhaernaer_area,mteibas_valley_region,kheionai_superregion,south_america
Rabsharay,2647,7,3,3,2,None,unknown,mteibas,hills,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,mild_winter,no_monsoon,mteibhara_area,mteibas_valley_region,kheionai_superregion,south_america
Bshandway,2648,4,1,2,1,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,normal_winter,no_monsoon,mteibhara_area,mteibas_valley_region,kheionai_superregion,south_america
Hsamazh,2649,4,1,2,1,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,normal_winter,no_monsoon,hsamazh_area,mteibas_valley_region,kheionai_superregion,south_america
Chndhyasar,2650,5,2,1,2,None,unknown,chendhya,grasslands,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,mild_winter,no_monsoon,donkalyn_area,chendhya_region,greater_taychend_superregion,south_america
Lawarund,2651,7,3,3,2,None,unknown,chendhya,farmlands,mazhthramazh,N/A,basobhar,N/A,False,False,temperate,no_winter,no_monsoon,donkalyn_area,chendhya_region,greater_taychend_superregion,south_america
Faeziundzaern,2652,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,samidryzand_area,chendhya_region,greater_taychend_superregion,south_america
Syggyccyl,2653,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,no_winter,no_monsoon,samidryzand_area,chendhya_region,greater_taychend_superregion,south_america
Gaednaemoxbin,2654,3,1,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,mild_winter,no_monsoon,moxbudar_area,chendhya_region,greater_taychend_superregion,south_america
Bacaeuaes,2655,4,1,2,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,mild_winter,no_monsoon,moxbudar_area,chendhya_region,greater_taychend_superregion,south_america
Donbudar,2656,3,2,1,1,None,unknown,chendhya,steppe,askaeorg,N/A,chendhyan,N/A,False,False,arid,mild_winter,no_monsoon,moxbudar_area,chendhya_region,greater_taychend_superregion,south_america
Uxalkh,2657,3,2,1,1,None,unknown,chendhya,mountain,askaeorg,N/A,chendhyan,N/A,False,False,temperate,mild_winter,no_monsoon,moxbudar_area,chendhya_region,greater_taychend_superregion,south_america
Shndhyan,2658,3,1,1,1,None,unknown,mteibas,mountain,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,normal_winter,no_monsoon,hsamazh_area,mteibas_valley_region,kheionai_superregion,south_america
Bthasthah,2659,3,2,1,1,G63 - Mteibhara,wool,mteibas,mountain,mazhthramazh,Same religion,mteibhar,Same culture,False,False,temperate,normal_winter,no_monsoon,jarrelaban_area,mteibas_valley_region,kheionai_superregion,south_america
Qashandah,2660,4,2,2,1,G63 - Mteibhara,grain,mteibas,hills,mazhthramazh,Same religion,mteibhar,Same culture,False,False,temperate,mild_winter,no_monsoon,hsamazh_area,mteibas_valley_region,kheionai_superregion,south_america
Jarrelaban,2661,6,2,2,2,G63 - Mteibhara,wool,mteibas,hills,mazhthramazh,Same religion,mteibhar,Same culture,False,False,temperate,mild_winter,no_monsoon,jarrelaban_area,mteibas_valley_region,kheionai_superregion,south_america
Selren,2662,3,1,1,1,None,unknown,upper_ynn,forest,vechnogejzn,N/A,old_rzentur,N/A,False,False,temperate,severe_winter,no_monsoon,azodsengha_area,rzenta_region,ynn_superregion,north_america
Bzhaernaer,2663,3,2,1,1,None,unknown,mteibas,hills,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,mild_winter,no_monsoon,bzhaernaer_area,mteibas_valley_region,kheionai_superregion,south_america
Mrhenzhay,2664,4,2,2,1,None,unknown,mteibas,woods,mazhthramazh,N/A,mteibhar,N/A,False,False,temperate,mild_winter,no_monsoon,bzhaernaer_area,mteibas_valley_region,kheionai_superregion,south_america
Mzhaara,2665,8,3,4,2,G63 - Mteibhara,incense,mteibas,woods,mazhthramazh,Same religion,mteibhar,Same culture,False,False,temperate,mild_winter,no_monsoon,mteibhara_area,mteibas_valley_region,kheionai_superregion,south_america
Hfaesban,2666,5,2,3,1,G63 - Mteibhara,iron,mteibas,mountain,mazhthramazh,Same religion,mteibhar,Same culture,False,False,temperate,normal_winter,no_monsoon,jarrelaban_area,mteibas_valley_region,kheionai_superregion,south_america
Pashwar,2667,3,1,1,1,G63 - Mteibhara,wool,mteibas,mountain,mazhthramazh,Same religion,mteibhar,Same culture,False,False,temperate,normal_winter,no_monsoon,mteibhara_area,mteibas_valley_region,kheionai_superregion,south_america
Serigso,2668,6,2,2,2,G53 - Empkeios,fish,kheionai,grasslands,kheionism,Same religion,arpebhen,Same culture,False,True,temperate,no_winter,no_monsoon,empkeios_area,devand_region,kheionai_superregion,south_america
Keyolion,2669,9,6,3,3,G58 - Keyolion,sugar,kheionai,farmlands,kheionism,Same religion,oktibhen,Same culture,False,True,temperate,no_winter,no_monsoon,keyolion_area,devand_region,kheionai_superregion,south_america
Poroga,2670,7,5,3,2,G58 - Keyolion,glass,kheionai,grasslands,kheionism,Same religion,oktibhen,Same culture,False,True,temperate,no_winter,no_monsoon,keyolion_area,devand_region,kheionai_superregion,south_america
Rgesdeam,2671,4,2,2,1,None,unknown,kheionai,grasslands,mazhthramazh,N/A,basobhar,N/A,False,True,temperate,no_winter,no_monsoon,keyolion_area,devand_region,kheionai_superregion,south_america
Soreion,2672,4,3,2,1,G46 - Degakheion,fish,kheionai,coastline,kheionism,Same religion,degabhen,Same culture,False,True,temperate,no_winter,no_monsoon,soreion_area,devand_region,kheionai_superregion,south_america
Theion,2673,4,2,2,1,G55 - Eneion,grain,kheionai,highlands,kheionism,Same religion,degabhen,Same culture,False,True,temperate,no_winter,no_monsoon,eneion_area,devand_region,kheionai_superregion,south_america
Eneion,2674,10,8,4,3,G55 - Eneion,cloth,kheionai,farmlands,kheionism,Same religion,degabhen,Same culture,False,True,temperate,no_winter,no_monsoon,eneion_area,devand_region,kheionai_superregion,south_america
Ykhraeolag,2675,4,2,2,1,None,unknown,kheionai,grasslands,mazhthramazh,N/A,basobhar,N/A,False,True,temperate,no_winter,no_monsoon,eneion_area,devand_region,kheionai_superregion,south_america
Akrexyl,2676,7,3,3,2,G54 - Besolaki,naval_supplies,kheionai,hills,kheionism,Same religion,lokebhen,Same culture,False,True,temperate,no_winter,no_monsoon,besolaki_area,devand_region,kheionai_superregion,south_america
Besolaki,2677,11,6,5,3,G54 - Besolaki,cloth,kheionai,farmlands,kheionism,Same religion,lokebhen,Same culture,False,True,temperate,no_winter,no_monsoon,besolaki_area,devand_region,kheionai_superregion,south_america
Grnaeghuzi,2678,4,3,2,1,None,unknown,kheionai,highlands,mazhthramazh,N/A,basobhar,N/A,False,True,temperate,no_winter,no_monsoon,besolaki_area,devand_region,kheionai_superregion,south_america
